id,name,style_specific,style,abv,ibu,rating
626,Aurora Lager (2011),Dortmunder / Export Lager,lager,0.057,27,2.740665745386042
615,Frosted Fields Winter Wheat,American Dark Wheat Ale,other ale,0.06,25,3.2616980207800466
478,Great Crescent Belgian Style Wit,Witbier,other ale,0.051,13,3.197722815335911
455,Bourbon's Barrel Stout,American Stout,dark ale,0.075,65,4.422178250853686
442,Great Crescent Stout,English Stout,dark ale,0.08,66,4.269318177395406
441,Great Crescent Coconut Porter (2012),American Porter,dark ale,0.0559999999999999,33,3.3488579113523183
440,Great Crescent Dark Lager,Euro Dark Lager,lager,0.057,23,2.5511574024922186
439,Great Crescent Mild Ale,English Dark Mild Ale,dark ale,0.042,26,3.967463222124469
436,Great Crescent IPA (2011),American IPA,IPA,0.062,60,3.326300356847046
389,Great Crescent Blonde Ale (2011),American Blonde Ale,other ale,0.053,22,3.6746361944246857
2650,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),other ale,0.05,34,3.0056321974957334
2649,Hibernation Ale,Old Ale,other ale,0.087,18,3.30822455839722
2648,Whitewater,American Pale Wheat Ale,other ale,0.061,29,2.7371857447121526
2647,Rumble,American IPA,IPA,0.071,52,3.3959358118895238
2646,Orabelle,Tripel,other ale,0.083,29,3.9189474922151244
2645,Lasso,American IPA,IPA,0.05,55,2.928773850030575
2644,Yeti  Imperial Stout,Russian Imperial Stout,dark ale,0.095,75,4.716842398898966
2643,Colette,Saison / Farmhouse Ale,other ale,0.073,16,3.113352236954026
2642,Titan IPA,American IPA,IPA,0.071,61,3.2561176325031242
404,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,lager,0.045,15,3.4189960410306166
164,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,lager,0.045,15,3.931662626492999
1923,Commotion APA,American Pale Ale (APA),other ale,0.052,49,2.73143261570354
1922,Southern Drawl Pale Lager,American Pale Lager,lager,0.052,23,2.789317724752692
1604,Chickawawa Lemonale,Fruit / Vegetable Beer,other ale,0.05,5,3.6210733066445493
1574,Barrel Aged Farmer,American Brown Ale,dark ale,0.07,22,2.4840473422633256
1446,Great River Golden Ale,American Blonde Ale,other ale,0.048,28,4.423963940359541
1275,Dirty Blonde Chocolate Ale,American Blonde Ale,other ale,0.048,23,3.5024346604228365
1244,Dos Pistolas,Vienna Lager,lager,0.048,20,2.8988414764723798
1064,Owney Irish Style Red Ale,Irish Red Ale,other ale,0.05,30,2.8714465031565304
1028,Aaah Bock Lager,Vienna Lager,lager,0.06,13,3.990866620255087
865,Widespread Wit,Witbier,other ale,0.055,10,3.3477982777910626
864,Roller Dam Red Ale,Irish Red Ale,other ale,0.054,30,3.2924592369819425
863,483 Pale Ale,American Pale Ale (APA),other ale,0.053,48,3.3998269144028
672,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,other ale,0.09,99,2.400921603591531
655,Farmer Brown Ale,American Brown Ale,dark ale,0.07,22,3.118778578520234
540,Big Cock IPA,American IPA,IPA,0.07,70,4.182227342353434
539,Oktoberfest,Märzen / Oktoberfest,lager,0.059,25,2.3662543767090347
517,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,other ale,0.048,25,3.5996023435641837
371,Redband Stout,American Stout,dark ale,0.06,36,3.7165234554178825
190,483 Pale Ale (2010),American Pale Ale (APA),other ale,0.053,48,3.0506479254516363
189,Roller Dam Red Ale (2010),Irish Red Ale,other ale,0.054,30,3.5825463188256026
1106,Pablo Beach Pale Ale,American Pale Ale (APA),other ale,0.05,30,3.845491792186568
2314,Wild Trail Pale Ale,American Pale Ale (APA),other ale,0.057,44,2.72868107594853
2313,Mothman Black IPA,American Black Ale,other ale,0.067,71,2.7807681386127885
2461,Autumn Winds Fest Beer,Märzen / Oktoberfest,lager,0.0579999999999999,10,3.794582260158661
2044,Captain's Daughter,American Double / Imperial IPA,IPA,0.085,69,4.1457609078821855
1567,Autumn Winds,Märzen / Oktoberfest,lager,0.0579999999999999,16,3.9728222373959183
1505,Flying Jenny Extra Pale Ale,American Pale Ale (APA),other ale,0.06,54,3.1162907971399303
1186,Hazy Day Belgian-Style Wit,Witbier,other ale,0.04,20,3.307004305831298
1185,Bring Back the Beach Blonde Ale,American Blonde Ale,other ale,0.055,34,3.3480870658058346
984,Leaning Chimney Smoked Porter,American Porter,dark ale,0.06,34,3.5746185653063147
693,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),other ale,0.06,54,3.1357124843161164
631,Flagship Ale,Cream Ale,other ale,0.049,22,3.1580416816046997
2375,Mr. Blue Sky,American Pale Wheat Ale,other ale,0.045,6,4.267812867153189
2143,3 Scrooges,Winter Warmer,other ale,0.065,17,4.1231288127850885
2142,Screamin’ Pumpkin,Pumpkin Ale,other ale,0.05,25,3.680610710448542
2141,Grand Trunk Bohemian Pils,Czech Pilsener,lager,0.05,35,2.338617072708922
2140,El Rojo,American Amber / Red Ale,other ale,0.065,25,3.297046007251022
2139,Norm's Raggedy Ass IPA,American IPA,IPA,0.075,73,3.598911297174213
2138,Grind Line,American Pale Ale (APA),other ale,0.05,35,2.8410949006586317
2007,Norm's Gateway IPA,American IPA,IPA,0.04,55,3.9701215235300618
1570,Lemon Shandy Tripel,Tripel,other ale,0.09,22,2.9273025629003975
2339,Little Red Cap,Altbier,other ale,0.063,43,3.494288810062477
1857,Supergoose IPA,American IPA,IPA,0.069,67,3.732894023988628
1440,Hale's Pale American Ale,American Pale Ale (APA),other ale,0.047,24,3.3151963819343466
1753,Heyoka IPA,American IPA,IPA,0.07,44,1.9657817434142764
1448,Guest Lager,American Double / Imperial Pilsner,lager,0.08,16,3.2611501206168136
1134,Pony Pilsner,German Pilsener,lager,0.057,25,2.5346423738047883
1066,Akari Shogun American Wheat Ale,American Pale Wheat Ale,other ale,0.055,25,3.733805094186524
849,Meat Wave,English India Pale Ale (IPA),IPA,0.06,40,2.36145878871771
352,Over Ale,American Brown Ale,dark ale,0.06,31,4.306821822777783
149,Gossamer Golden Ale,American Blonde Ale,other ale,0.042,18,4.1397342891803595
148,Daisy Cutter Pale Ale,American Pale Ale (APA),other ale,0.052,20,3.401426051453545
2026,Pursuit,American IPA,IPA,0.07,40,2.4646680058000414
1361,Half Full Bright Ale,American Blonde Ale,other ale,0.052,18,3.2178882333640786
1016,Orange Wheat,Fruit / Vegetable Beer,other ale,0.046,17,3.9002693907081536
1015,Hangar 24 Helles Lager,Munich Helles Lager,lager,0.043,14,3.8725418336047386
1677,The Great Return,American IPA,IPA,0.075,70,4.135850729445922
1331,Hardywood Cream Ale,Cream Ale,other ale,0.044,18,3.8993207271787753
1270,Capital Trail Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,55,2.9883117044667857
2059,UFO Gingerland,Herbed / Spiced Beer,other ale,0.052,15,3.928944597791762
1653,The Long Thaw White IPA,American White IPA,IPA,0.062,45,2.069462617858138
1558,Honey Cider,Cider,other ale,0.048,16,3.1790529707598023
1380,Harpoon Summer Beer,Kölsch,other ale,0.05,28,3.2685296512383744
1379,Harpoon IPA,American IPA,IPA,0.059,42,3.1026576146484692
1340,UFO Pumpkin,Pumpkin Ale,other ale,0.059,20,3.578472454125563
1313,Harpoon Octoberfest,Märzen / Oktoberfest,lager,0.055,30,2.101819936500063
770,Harpoon IPA (2012),American IPA,IPA,0.059,42,2.991654947582775
769,Harpoon Summer Beer (2012),Kölsch,other ale,0.05,28,3.336128018942989
610,UFO White,American Pale Wheat Ale,other ale,0.048,10,3.8835168746452324
192,Harpoon Summer Beer (2010),Kölsch,other ale,0.05,28,3.5473912883240937
126,Harpoon IPA (2010),American IPA,IPA,0.059,42,1.8992505432798823
506,Great Falls Select Pale Ale,American Blonde Ale,other ale,,27,4.181450184024941
181,Beltian White,Witbier,other ale,0.048,33,2.392433057194343
2183,Kaua'i Golden Ale,American Blonde Ale,other ale,0.049,22,3.192013515163694
2182,Sunset Amber,American Pale Ale (APA),other ale,0.054,34,3.705942983921901
2181,Hapa Brown Ale,American Brown Ale,dark ale,0.064,42,3.717683097342724
2180,Hapa Brown Ale,American Brown Ale,dark ale,0.064,37,3.26099393419867
2179,Southern Cross,Flanders Red Ale,other ale,0.083,33,3.0900172992925232
1895,Groupe G,Belgian IPA,IPA,0.076,65,2.9597726342708577
1894,Pt. Bonita Rustic Lager,American Pale Lager,lager,0.062,40,1.053880460574026
1893,Hill 88 Double IPA,American Double / Imperial IPA,IPA,0.088,77,4.415772032199607
990,Loose Cannon,American IPA,IPA,0.072,45,2.224363178763062
989,AARGHtoberfest!,Märzen / Oktoberfest,lager,0.06,30,2.100296619020692
988,Davy Jones Lager,Cream Ale,other ale,0.06,30,2.651341833827871
1351,Grazias,Cream Ale,other ale,0.063,30,3.580408461680876
1346,Habitus IPA,American IPA,IPA,0.08,86,4.588418389920104
904,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,dark ale,0.099,85,4.969782419130279
2295,The Golden One,American Pilsner,lager,0.063,21,2.5325701487237318
2294,The Power of Zeus,American Pale Ale (APA),other ale,0.07,68,2.9517468857173226
824,Tonganoxie Honey Wheat,American Pale Wheat Ale,other ale,0.044,22,3.065669309964967
616,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,other ale,0.045,20,3.1878091836894216
96,Annie's Amber Ale,American Amber / Red Ale,other ale,0.055,16,4.045175428571968
1615,The 12th Can™,American Pale Ale (APA),other ale,0.045,32,2.857120921299341
889,Hilliard's Pils,Czech Pilsener,lager,0.055,34,1.7462730178656745
724,Hilliard's Blonde,American Blonde Ale,other ale,0.049,20,2.9463272250682886
497,Hilliard's Amber Ale,American Amber / Red Ale,other ale,0.055,60,3.416140177795563
496,Hilliard's Saison,Saison / Farmhouse Ale,other ale,0.066,30,3.261674890756452
1652,White Cap White IPA,American White IPA,IPA,0.042,80,4.274852297400317
1835,Provision,Saison / Farmhouse Ale,other ale,0.042,25,2.7366172410553973
1834,One Nut Brown,American Brown Ale,dark ale,0.047,28,2.9945214106742877
1833,Hop Farm IPA,American IPA,IPA,0.0579999999999999,45,3.389895521911187
2195,Double D Blonde,American Blonde Ale,other ale,0.049,20,3.6213755946043356
1605,Festeroo Winter Ale,American Strong Ale,other ale,0.078,60,2.9340191953836694
1543,Proxima IPA,American IPA,IPA,0.063,70,3.3647262286581094
1390,Double D Blonde (2013),American Blonde Ale,other ale,0.049,20,3.8251226255867445
1354,541 American Lager,American Pale Lager,lager,0.048,13,3.3318073613047425
1353,Alphadelic IPA,American IPA,IPA,0.065,90,4.598801234541588
499,Alphadelic IPA (2011),American IPA,IPA,0.065,90,4.80832856260065
498,Double D Blonde (2011),American Blonde Ale,other ale,0.049,20,3.6503874380632735
1501,Green House India Pale Ale,American IPA,IPA,0.07,47,2.5509314886346015
1004,The One They Call Zoe,American Pale Lager,lager,0.051,13,3.9765185005421753
502,Alteration,Altbier,other ale,0.051,40,2.9990903300999747
501,Pale Dog,American Pale Ale (APA),other ale,0.06,50,3.6386779912474756
2357,Porter Culture,American Porter,dark ale,0.065,38,3.698153518326429
2483,Hard Cider,Cider,other ale,0.068,25,3.593964658474607
2482,Totally Radler,Radler,other ale,0.027,21,3.2461485198927194
2400,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,3.7998389648221633
2399,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,4.228313069296793
2398,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,3.510044175397845
2397,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,3.48641853541855
2396,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,3.2344689361444727
2395,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,3.1183024090393903
2394,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,2.9933379093910593
2393,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,3.7331773737667575
2392,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,3.421232224566815
2391,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,2.9937302496303584
2390,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,4.157353566027651
2389,Nonstop Hef Hop,American Pale Wheat Ale,other ale,0.039,20,4.132377181667754
2388,Rise Up Red,American Amber / Red Ale,other ale,0.0579999999999999,60,2.5504481824930805
2200,Survival Stout,American Stout,dark ale,0.0579999999999999,35,3.433518729437887
2199,Hopworks IPA,American IPA,IPA,0.066,75,3.7370887900020042
2193,Abominable Winter Ale,American Strong Ale,other ale,0.073,70,3.359648541690923
1398,Pigwar White India Pale Ale,American White IPA,IPA,0.06,60,4.1613068605692
1085,Rise-Up Red (2014),American Amber / Red Ale,other ale,0.0579999999999999,60,3.010097531327596
916,Abominable Winter Ale (2012),American Strong Ale,other ale,0.073,70,3.0249355397158166
658,HUB Lager,Czech Pilsener,lager,0.051,32,2.3512908975628988
653,Hopworks IPA (2012),American IPA,IPA,0.066,75,4.200680578200684
2385,Watermelon Wheat,American Pale Wheat Ale,other ale,0.0559999999999999,26,3.8446556515557058
2384,Laka Laka Pineapple,Hefeweizen,other ale,0.051,17,3.488246293712199
2383,Oktoberfest,Märzen / Oktoberfest,lager,0.06,16,3.6060076077265273
1251,Trail Maker Pale Ale,American Pale Ale (APA),other ale,0.065,24,3.4126708916392436
1250,Action Man Lager,Vienna Lager,lager,0.055,16,3.898255010654709
1903,Let It Ride IPA,American IPA,IPA,0.068,90,4.630342241496896
1691,Stir Crazy Winter Ale,Winter Warmer,other ale,0.065,22,3.221403638348568
1555,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,other ale,0.05,10,3.7576690210378922
1115,Shenanigans Summer Ale,American Pale Wheat Ale,other ale,0.046,27,3.2963541632850006
729,Midnight Ryder,American Black Ale,other ale,0.065,80,2.3460341271374254
728,Day Tripper Pale Ale,American Pale Ale (APA),other ale,0.054,45,2.592571601388035
2350,Oklahoma Suks,American Amber / Red Ale,other ale,0.048,32,3.968318824406019
2301,Power & Light,American Pale Ale (APA),other ale,0.055,42,3.0534042034518003
1904,White Rabbit ,Witbier,other ale,0.059,27,3.9730964681463092
2609,Tribute,American Pale Ale (APA),other ale,0.0579999999999999,58,3.18743232034878
2038,Infamous IPA,American IPA,IPA,0.07,75,4.737317359364742
1774,Hijack,Cream Ale,other ale,0.055,20,3.3973664290877634
559,Jon Boat Coastal Ale,American Blonde Ale,other ale,0.045,20,4.081255093861605
558,I-10 IPA,American IPA,IPA,0.068,55,3.9727099942978197
553,People's Pale Ale,American Pale Ale (APA),other ale,0.053,28,2.852857079984819
2376,Summer Ale,American Blonde Ale,other ale,0.049,29,3.4068255071753972
1784,Appreciation Ale,American IPA,IPA,,45,3.1058209401269097
2673,House Lager,Keller Bier / Zwickel Bier,other ale,0.052,18,3.4789078258038044
2672,Leisure Time,American Pale Lager,lager,0.048,15,3.9077928816027323
2671,Excess IPL,American India Pale Lager,lager,0.072,80,1.0
2670,Hoponius Union,American India Pale Lager,lager,0.067,65,1.0
2669,Calyptra,American India Pale Lager,lager,0.049,45,1.0749044482030583
1405,Helen's Blend,Cider,other ale,0.05,32,3.3523050635102263
823,Jack's Hard Cider,Cider,other ale,0.051,17,3.6780307089291044
1793,Thunder Ann,American Pale Ale (APA),other ale,0.055,37,3.6142155392589217
2453,Razz Wheat,Fruit / Vegetable Beer,other ale,0.055,35,3.5348326639711103
2363,Hop Ryot,American IPA,IPA,0.065,72,4.978101869622921
689,Mystic Mama IPA,American IPA,IPA,0.07,73,4.391518265583036
688,Firefly Amber Ale,American Amber / Red Ale,other ale,0.05,26,3.6367887808616506
687,Chomolungma Honey Nut Brown Ale,English Brown Ale,dark ale,0.067,40,3.2116867852271125
2408,Welcome to Scoville,American IPA,IPA,0.069,75,4.833362746880796
2595,Bastian,American Strong Ale,other ale,,16,4.035606630126953
2480,Healani,Hefeweizen,other ale,0.045,18,3.713567203027289
1525,Yabba Dhaba Chai Tea Porter,American Porter,dark ale,0.055,42,4.561325242547656
1524,A Capella Gluten Free Pale Ale,American Pale Ale (APA),other ale,0.055,16,4.032780060570269
1523,Casper White Stout,American Blonde Ale,other ale,0.06,33,3.722155880014174
1254,JP's Ould Sod Irish Red IPA,American IPA,IPA,0.06,69,4.085848239535417
2060,Weize Guy,Hefeweizen,other ale,0.05,15,3.231054588527544
469,Fox Tail Gluten Free Ale,American Pale Ale (APA),other ale,0.05,50,2.877410326534977
468,Hop Box Imperial IPA,American Double / Imperial IPA,IPA,0.093,90,4.994379879337416
467,Joseph James American Lager,American Adjunct Lager,lager,0.052,15,3.9791110223310873
2163,Sucha Much IPA,American IPA,IPA,0.071,79,3.7045280433598204
2162,Lewbricator Wheat Dopplebock ,Doppelbock,lager,0.075,24,3.2098306877371447
2374,Weisse Versa (2012),Hefeweizen,other ale,0.052,16,3.497213095609359
1560,Mother in Lager,Munich Dunkel Lager,lager,0.0579999999999999,25,2.7211764442413604
1557,Weekend Warrior Pale Ale,American Pale Ale (APA),other ale,0.055,40,3.000327752378359
1458,Karbachtoberfest,Märzen / Oktoberfest,lager,0.055,25,3.239188891577295
1235,Love Street Summer Seasonal (2014),Kölsch,other ale,0.047,20,3.8397219231095505
1068,Barn Burner Saison,Saison / Farmhouse Ale,other ale,0.066,20,2.8884796688329244
666,Rodeo Clown Double IPA,American Double / Imperial IPA,IPA,0.095,85,3.9961055684640012
465,Sympathy for the Lager,American Amber / Red Lager,lager,0.049,45,2.1364414714311923
464,Weisse Versa,Hefeweizen,other ale,0.052,15,3.203804233148341
463,Hopadillo India Pale Ale,American IPA,IPA,0.066,70,3.8360215060258684
1678,KelSo Nut Brown Lager,Euro Dark Lager,lager,0.057,19,3.3276715264978645
1572,KelSo India Pale Ale,American IPA,IPA,0.06,64,2.258407352648778
1348,KelSo Pilsner,Czech Pilsener,lager,0.055,23,3.0610936018653203
1193,Skilak Scottish Ale,Scottish Ale,dark ale,0.0579999999999999,42,3.4823567194621656
1187,Peninsula Brewers Reserve (PBR),American Blonde Ale,other ale,0.05,15,3.946317469798637
349,Sunken Island IPA,American IPA,IPA,0.068,78,3.8790766100722758
348,Skilak Scottish Ale (2011),Scottish Ale,dark ale,0.0579999999999999,29,4.266132982003123
760,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,dark ale,0.065,11,3.2907360022478245
759,Double Haul IPA (2009),American IPA,IPA,0.065,65,3.3085338801174693
758,Double Haul IPA (2006),American IPA,IPA,0.065,65,4.080347904660384
87,Eddy Out Pale Ale,American Pale Ale (APA),other ale,0.055,50,2.147214007530814
86,Double Haul IPA,American IPA,IPA,0.065,65,3.255728123940773
85,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,dark ale,0.065,11,3.83689602666721
2472,U. P. Witbier,Witbier,other ale,,19,4.242726951594299
779,November Gale Pale Ale,American Pale Ale (APA),other ale,,18,3.9127001982736624
364,Olde Ore Dock Scottish Ale,Scottish Ale,dark ale,,35,3.52420442593545
60,Widow Maker Black Ale,American Brown Ale,dark ale,,31,3.2583558263304635
59,Lift Bridge Brown Ale,American Brown Ale,dark ale,,38,4.024895135890702
58,Pick Axe Blonde Ale,American Blonde Ale,other ale,,26,3.290897522035248
57,Red Jacket Amber Ale,American Amber / Red Ale,other ale,,18,3.8481230148318657
2436,Amber Ale,American Amber / Red Ale,other ale,0.051,29,3.1465659510059463
1706,King Street Pilsner,Czech Pilsener,lager,0.055,19,3.651566606086165
1667,King Street IPA,American IPA,IPA,0.06,70,3.5730920399461312
